"year","songtitle","artistname","en_loudness","en_duration","en_mode","en_mode_confidence","en_tempo","en_tempo_confidence","en_key","en_key_confidence","en_numsections","en_energy","loudness_0_min","loudness_0_mean","loudness_0_max","loudness_1_min","loudness_1_mean","loudness_1_max","loudness_2_min","loudness_2_mean","loudness_2_max","pitch_0_min","pitch_0_mean","pitch_0_max","pitch_1_min","pitch_1_mean","pitch_1_max","pitch_2_min","pitch_2_mean","pitch_2_max","pitch_3_min","pitch_3_mean","pitch_3_max","pitch_4_min","pitch_4_mean","pitch_4_max","pitch_5_min","pitch_5_mean","pitch_5_max","pitch_6_min","pitch_6_mean","pitch_6_max","pitch_7_min","pitch_7_mean","pitch_7_max","pitch_8_min","pitch_8_mean","pitch_8_max","pitch_9_min","pitch_9_mean","pitch_9_max","pitch_10_min","pitch_10_mean","pitch_10_max","pitch_11_min","pitch_11_mean","pitch_11_max","timbre_0_min","timbre_0_mean","timbre_0_max","timbre_1_min","timbre_1_mean","timbre_1_max","timbre_2_min","timbre_2_mean","timbre_2_max","timbre_3_min","timbre_3_mean","timbre_3_max","timbre_4_min","timbre_4_mean","timbre_4_max","timbre_5_min","timbre_5_mean","timbre_5_max","timbre_6_min","timbre_6_mean","timbre_6_max","timbre_7_min","timbre_7_mean","timbre_7_max","timbre_8_min","timbre_8_mean","timbre_8_max","timbre_9_min","timbre_9_mean","timbre_9_max","timbre_10_min","timbre_10_mean","timbre_10_max","timbre_11_min","timbre_11_mean","timbre_11_max","top10"
1990,"It (s a Monster)","Extreme",-8.15,264.86966,1,0.688,126.269,0.885,"B",0.732,13,0.940815989,-59.994,-58.839,-2.734,-0.00018,0.1245,1.68997,-60,-60,-6.113,0.04,0.962,1,0.045,0.828,1,0.031,0.644,1,0.023,0.755,1,0.029,0.249,1,0.027,0.398,1,0.029,0.469,1,0.021,0.43,1,0.045,0.531,1,0.029,0.579,1,0.021,1,1,0.026,0.271,1,0.69,0.76,54.773,30.967,174.779,310.772,-86.33,15.958,175.977,-106.175,-36.801,289.586,-102.726,40.18,82.426,-95.83,-43.648,81.282,-65.958,15.898,64.591,-46.396,2.703,73.625,-76.444,-19.034,47.649,-37.909,4.399,49.586,-173.513,-7.12,43.068,-70.036,-13.39,52.349,0
1990,"Pornograffitti","Extreme",-8.905,376.07293,1,0.244,113.787,0.786,"C#",0.357,13,0.948779643,-60,-60,-3.38,0,0,0.5761,-60,-60,-6.611,0.021,1,1,0.019,0.478,1,0.017,0.425,1,0.025,0.425,1,0.014,0.298,1,0.03,0.298,1,0.019,0.833,1,0.02,0.829,1,0.04,0.82,1,0.034,0.821,1,0.027,0.874,1,0.009,0.828,1,0.304,0.304,53.64,-63.635,173.071,307.068,-126.799,16.959,164.471,-149.655,-36.557,342.404,-75.99,51.283,139.895,-187.481,-53.398,91.845,-78.223,15.966,72.701,-51.889,2.75,70.547,-102.785,-27.472,46.656,-43.752,0.837,56.807,-100.698,-1.024,43.377,-53.46,-10.91,57.254,0
1990,"Hole Hearted","Extreme",-16.729,204.59057,1,0.479,93.488,0.213,"F#",0.468,6,0.503221211,-49.123,-21.656,-13.038,0.00913,0.08225,0.35239,-60,-60,-16.827,0.02,0.091,1,0.021,1,1,0.014,0.1,1,0.013,0.023,1,0.004,0.009,1,0.009,0.08,1,0.004,0.021,1,0.009,0.029,1,0.014,0.326,1,0.011,0.028,1,0.003,0.027,1,0.004,0.068,1,9.476,21.428,44.089,-60.013,151.665,170.251,-150.21,82.81,110.682,-273.934,-273.934,117.742,-67.545,13.949,62.192,-61.183,164.67,164.67,-81.858,40.292,51.581,-53.48,-15.63,50.06,-34.658,-19.433,43.982,-48.536,34.558,50.729,-90.967,-47.866,36.424,-59.567,15.958,54.205,1
1990,"Good Beat","Deee-Lite",-9.063,278.70667,1,0.481,117.081,1,"C#",0.588,16,0.820438103,-60,-60,-2.152,0,0,0.41067,-60,-60,-7.415,0.01,0.906,1,0.003,0.588,1,0.003,0.36,1,0.001,0.537,1,0.011,0.955,1,0.008,0.987,1,0.005,0.659,1,0.001,0.46,1,0.01,0.586,1,0.01,0.476,1,0.011,1,1,0.007,0.418,1,0.025,0.025,53.841,-182.711,170.546,182.161,-185.843,9.368,108.132,-244.037,-29.176,161.241,-56.664,57.593,100.911,-129.832,-50.226,138.387,-76.395,14.702,85.136,-51.406,4.441,71.812,-49.327,-27.22,63.362,-41.874,0.864,52.359,-117.16,-10.336,70.837,-50.23,-7.263,67.981,0
1990,"Power of Love","Deee-Lite",-9.759,280.50667,0,0.42,120.999,0.858,"A",0.435,13,0.826264357,-60,-60,-2.598,-0.0022,0,0.26622,-60,-60,-6.931,0.018,0.459,1,0.016,0.879,1,0.009,0.484,1,0.011,0.399,1,0.018,0.542,1,0.014,0.634,1,0.013,0.394,1,0.012,0.627,1,0.011,0.582,1,0.02,1,1,0.018,0.876,1,0.023,0.288,1,0.425,0.425,54.991,-132.457,168.345,207.67,-158.803,17.635,122.565,-164.547,-39.069,104.864,-54.212,54.926,139.688,-118.544,-55.543,95.459,-91.172,18.625,68.277,-73.554,-4.071,94.662,-49.923,-27.379,58.427,-53.064,-0.963,76.177,-54.91,0.881,63.687,-54.387,-11.215,56.606,0
1990,"Try Me on... Im Very You","Deee-Lite",-13.891,318.8,1,0.627,105.613,0.797,"G",0.626,11,0.619878269,-60,-60,-6.414,0,0,0.40866,-60,-60,-11.545,0.009,1,1,0.015,0.96,1,0.009,0.274,1,0.011,0.232,1,0.009,0.196,1,0.009,0.198,1,0.015,0.195,1,0.014,0.193,1,0.012,0.193,1,0.015,0.158,1,0.01,0.139,1,0.013,0.345,1,0,0,48.974,-117.859,171.13,229.856,-153.895,9.469,137.207,-249.734,-28.48,321.998,-53.033,57.491,120.252,-121,-50.067,144.082,-96.766,14.833,85.602,-176.429,5.359,84.08,-63.015,-27.228,60.907,-60.199,0.973,60.108,-69.706,-10.64,49.892,-49.05,-7.228,61.971,0
1990,"Smile On","Deee-Lite",-12.148,238.04,0,0.531,91.106,1,"A",0.637,12,0.647518758,-60,-60,-3.955,0,0,0.34832,-60,-60,-10.131,0.015,0.987,1,0.029,1,1,0.023,0.859,1,0.012,0.851,1,0.019,0.808,1,0.018,0.864,1,0.022,0.851,1,0.017,0.871,1,0.015,0.82,1,0.012,0.725,1,0.025,0.73,1,0.008,0.869,1,0,0,51.079,-124.095,171.13,356.744,-173.282,9.469,133.107,-176.194,-28.48,209.821,-133.425,57.491,145.303,-108.355,-50.067,110.689,-96.646,14.833,72.35,-65.334,5.359,83.556,-108.081,-27.228,60.738,-60.869,0.973,72.414,-69.732,-10.64,50.15,-63.16,-7.228,74.419,0
1990,"What is Love?","Deee-Lite",-13.756,220.73424,1,0.52,111.187,0.673,"D",0.204,10,0.563953809,-60,-60,-8.253,0,0,0.1415,-60,-60,-18.263,0.019,1,1,0.045,0.961,1,0.038,0.433,1,0.023,0.435,1,0.011,0.41,1,0.004,0.451,1,0.005,0.412,1,0.005,0.367,1,0.012,0.411,1,0.039,0.517,1,0.019,0.477,1,0.007,0.62,1,0,0,44.779,-160.218,171.13,309.431,-221.292,9.469,121.562,-162.401,-28.48,172.932,-91.067,57.491,118.132,-85.191,-50.067,142.848,-88.67,14.833,54.429,-92.267,5.359,105.713,-68.672,-27.228,77.565,-66.201,0.973,82.026,-96.314,-10.64,95.554,-38.553,-7.228,60.64,0
1990,"World Clique","Deee-Lite",-15.94,202.8,1,0.538,119.906,0.857,"C",0.295,9,0.633290832,-60,-60,-6.333,-0.00012,0,0.29034,-60,-60,-12.378,0.009,1,1,0.027,0.819,1,0.006,0.478,1,0.008,0.47,1,0.007,0.788,1,0.008,0.781,1,0.014,0.693,1,0.008,0.707,1,0.01,0.622,1,0.008,0.642,1,0.005,0.658,1,0.013,0.123,1,0.058,0.058,49.038,-176.819,170.279,177.801,-214.169,10.462,149.983,-131.852,-29.888,263.325,-83.063,57.864,122.413,-146.063,-50.748,104.521,-61.761,15.218,100.742,-91.828,3.529,80.927,-70.707,-27.124,55.814,-73.138,0.605,70.088,-84.433,-9.198,59.696,-60.424,-7.491,45.657,0
1990,"E.S.P.","Deee-Lite",-10.469,224.26667,0,0.198,120.271,0.844,"B",0.281,11,0.918299878,-60,-60,-3.247,0,0,0.21128,-60,-60,-12.054,0.018,0.672,1,0.019,0.762,1,0.006,0.662,1,0.005,0.77,1,0.017,0.928,1,0.012,0.661,1,0.011,0.807,1,0.009,0.833,1,0.014,1,1,0.035,0.559,1,0.011,0.568,1,0.002,0.897,1,0,0,52.159,-171.57,171.13,242.91,-201.451,9.469,113.196,-182.65,-28.48,274.882,-98.718,57.491,160.954,-122.679,-50.067,210.378,-113.71,14.833,126.802,-110.48,5.359,101.717,-110.539,-27.228,54.893,-68.694,0.973,132.512,-107.516,-10.64,58.131,-64.606,-7.228,64.079,0
1990,"Deep-Ending","Deee-Lite",-14.373,229.49333,0,0.574,119.938,0.876,"A#",0.539,9,0.686970414,-60,-60,-7.078,0,0,0.31779,-60,-60,-13.382,0.028,0.928,1,0.017,1,1,0.005,0.811,1,0.007,0.741,1,0.008,0.754,1,0.004,0.815,1,0.033,0.805,1,0.015,0.792,1,0.008,0.783,1,0.008,0.737,1,0.007,0.705,1,0.012,0.841,1,0,0,49.405,-55.15,171.13,237.242,-199.563,9.469,116.489,-109.166,-28.48,272.489,-72.882,57.491,147.527,-124.047,-50.067,129.104,-74.944,14.833,78.627,-51.998,5.359,76.433,-82.451,-27.228,49.511,-64.474,0.973,64.882,-94.314,-10.64,43.486,-44.843,-7.228,52.537,0
1990,"Build the Bridge","Deee-Lite",-18.404,271.66667,1,0.381,120.356,0.854,"A",0.468,14,0.505338071,-60,-60,-8.374,0,0,0.14491,-60,-60,-18.657,0.019,1,1,0.014,0.978,1,0.004,0.342,1,0.006,0.292,1,0.003,0.282,1,0.007,0.256,1,0.006,0.214,1,0.002,0.177,1,0.003,0.128,1,0.004,0.089,1,0.005,0.113,1,0.003,0.358,1,0,0,46.622,-172.946,171.13,240.082,-226.561,9.469,190.846,-110.173,-28.48,196.142,-66.603,57.491,124.938,-128.509,-50.067,93.046,-47.434,14.833,95.947,-62.49,5.359,81.847,-89.85,-27.228,96.162,-56.274,0.973,96.899,-62.448,-10.64,58.089,-64.387,-7.228,38.393,0
1990,"Edible Autopsy","Cannibal Corpse",-8.756,270.60535,1,0.596,107.032,0.159,"E",0.652,13,0.985562778,-60,-60,-2.298,0,0,0.68696,-60,-60,-8.064,0.035,1,1,0.048,0.996,1,0.058,0.731,1,0.059,0.713,1,0.093,0.698,1,0.052,0.698,1,0.036,0.691,1,0.048,0.682,1,0.024,0.67,1,0.038,0.651,1,0.029,0.645,1,0.027,0.476,1,0.039,0.039,53.66,30.184,170.227,265.989,-140.057,8.365,45.811,-201.404,-29.482,309.68,-83.121,56.766,84.726,-100.538,-49.892,163.964,-82.487,14.925,19.341,-50.933,4.662,82.903,-73.786,-27.524,31.121,-58.108,1.194,54.401,-126.879,-10.878,83.171,-33.383,-6.502,39.036,0
1990,"Scattered Remains Splattered Brains","Cannibal Corpse",-8.902,152.76408,1,0.395,87.431,0.099,"D#",0.507,6,0.980517972,-60,-60,-3.467,-0.00022,0,0.63272,-60,-60,-8.936,0.027,1,1,0.039,1,1,0.052,1,1,0.054,1,1,0.066,1,1,0.046,1,1,0.03,1,1,0.058,1,1,0.033,1,1,0.036,1,1,0.058,1,1,0.017,1,1,0.022,0.022,52.504,-15.834,171.166,193.73,-159.959,9.592,58.65,-240.672,-29.121,367.882,-90.469,56.877,56.877,-113.97,-50.194,183.718,-86.472,14.869,25.296,-53.282,5.167,91.187,-71.217,-27.01,27.856,-37.537,1.154,55.587,-92.575,-10.262,35.045,-38.02,-7.328,35.446,0
1990,"Born in a Casket","Cannibal Corpse",-9.457,198.50739,1,0.287,141.441,0.026,"A",0.456,10,0.993915284,-57.407,-57.407,-2.304,0.00192,0.39135,1.3933,-60,-60,-8.554,0.048,0.551,1,0.021,0.49,1,0.033,0.544,1,0.033,0.272,1,0.091,0.596,1,0.046,0.374,1,0.031,0.385,1,0.024,0.222,1,0.043,0.267,1,0.018,0.196,1,0.032,0.681,1,0.051,1,1,0.42,0.42,53.513,37.938,163.604,202.816,-191.662,4.619,76.602,-105.779,-39.681,340.678,-94.804,52.068,55.106,-106.654,-50.198,35.565,-76.564,13.38,26.631,-44.137,-4.341,74.867,-48.942,-30.089,34.576,-32.733,1.509,44.714,-88.31,-7.931,42.494,-31.906,-4.854,32.009,0
1990,"Rotting Head","Cannibal Corpse",-8.729,144.77642,0,0.492,90.102,0.298,"C#",0.407,5,0.995146966,-60,-60,-3.351,-0.00288,0,0.59366,-60,-60,-7.702,0.056,1,1,0.09,0.935,1,0.024,0.749,1,0.048,0.75,1,0.047,0.726,1,0.034,0.728,1,0.043,0.686,1,0.053,0.685,1,0.049,0.658,1,0.064,0.658,1,0.061,0.611,1,0.019,0.378,1,5.318,5.318,53.572,19.984,148.06,222.217,-145.161,71.042,74.831,-158.991,-158.991,398.1,-103.019,31.891,36.815,-82.293,-69.361,73.829,-68.23,39.181,45.092,-66.749,-66.749,108.472,-49.871,-26.533,27.912,-44.053,14.437,61.845,-90.232,67.177,67.177,-53.994,-18.308,27.523,0
1990,"Bloody Chunks","Cannibal Corpse",-9.266,111.0146,0,0.124,126.609,0.325,"B",0.066,6,0.990096206,-16.589,-9.733,-4.128,0.00087,0.09138,0.42617,-60,-60,-7.368,0.12,0.994,1,0.176,0.667,1,0.08,0.888,1,0.058,0.97,1,0.108,0.434,1,0.085,0.862,1,0.084,0.569,1,0.066,1,1,0.081,0.904,1,0.075,0.716,1,0.049,0.832,1,0.028,0.734,1,21.613,21.613,52.944,27.787,150.374,208.539,-138.752,141.67,141.67,-446.391,-446.391,353.926,-100.273,12.199,64.221,-69.343,65.628,65.628,-81.094,68.618,68.618,-54.777,-54.777,87.861,-50.62,-46.443,25.865,-60.681,69.789,69.789,-105.887,-14.122,22.095,-42.317,-4.023,14.783,0
1990,"A Skull Full of Maggots","Cannibal Corpse",-7.032,152.74041,1,0.38,111.399,0.065,"E",0.453,7,0.996670167,-60,-60,-1.561,0,0,0.58251,-60,-60,-5.242,0.039,0.636,1,0.042,0.679,1,0.02,0.844,1,0.017,0.779,1,0.022,0.62,1,0.012,1,1,0.023,0.789,1,0.024,0.672,1,0.015,0.634,1,0.022,0.928,1,0.024,0.765,1,0.023,0.694,1,0.21,0.21,55.506,-35.192,170.884,237.165,-104.079,14.606,198.754,-183.777,-33.636,82.938,-47.779,56.557,115.037,-99.12,-53.255,18.058,-76.893,17.37,48.772,-52.38,1.954,83.565,-54.19,-26.907,47.316,-33.837,0.284,44.785,-75.256,-3.995,53.938,-34.691,-8.234,46.124,0
1990,"The Boomin System","LL Cool J",-7.61,219.75619,1,0.306,96.004,0.976,"A",0.557,9,0.795186111,-53.938,-53.938,-0.357,0.00253,0.10672,0.26206,-60,-60,-6.072,0.01,0.721,1,0.012,0.384,1,0.014,0.524,1,0.016,0.997,1,0.037,0.386,1,0.034,0.591,1,0.031,0.416,1,0.014,0.303,1,0.014,0.578,1,0.02,1,1,0.008,0.431,1,0.003,0.376,1,2.263,2.263,54.733,-7.115,154.965,339.574,-111.3,23.247,160.94,-186.109,-35.716,155.985,-108.576,37.239,108.413,-85.86,-13.907,171.221,-96.038,35.4,53.634,-89.473,8.718,116.153,-61.457,-36.132,69.662,-53.91,16.204,83.422,-73.051,-34.675,39.249,-42.456,-11.604,31.143,0
1990,"Around The Way Girl","LL Cool J",-10.436,238.95619,0,0.309,101.167,0.979,"F#",0.321,14,0.674510422,-60,-60,-1.972,0,0,0.21976,-60,-60,-8.512,0.021,0.876,1,0.022,0.934,1,0.006,0.602,1,0.006,0.722,1,0.006,0.82,1,0.005,0.948,1,0.002,1,1,0.002,0.878,1,0.006,0.713,1,0.004,0.568,1,0.003,0.518,1,0.002,0.152,1,0.507,0.507,53.033,-119.358,175.871,352.253,-137.474,18.448,133.861,-126.92,-42.687,106.383,-89.657,52.885,91.973,-109.189,-58.193,79.102,-70.041,17.358,66.291,-100.45,5.634,122.14,-82.723,-27.225,47.843,-72.318,2.712,86.555,-89.427,4.701,36.745,-47.907,-10.02,49.918,1
1990,"Eat em Up L Chill","LL Cool J",-15.854,275.43465,1,0.406,96.998,0.946,"F#",0.126,13,0.522783091,-49.16,-18.43,-7.396,0.00295,0.05298,0.17755,-60,-60,-14.956,0.052,0.39,1,0.018,1,1,0.019,0.113,1,0.016,0.152,1,0.009,0.095,1,0.01,0.08,1,0.025,0.081,1,0.01,0.059,1,0.009,0.036,1,0.015,0.037,1,0.018,0.129,1,0.007,0.209,1,9.258,29.008,48.191,-133.5,70.094,381.758,-188.677,-69.142,152.445,-244.81,-83.672,289.904,-61.482,43.207,150.69,-97.557,198.399,198.399,-99.819,51.643,61.196,-132.652,13.38,129.545,-61.974,5.614,60.634,-70.97,46.991,84.709,-92.579,19.866,51.977,-64.553,8.42,46.084,0
1990,"Mr. Good Bar","LL Cool J",-11.228,224.74558,1,0.228,108.497,0.955,"C#",0.577,9,0.806907339,-60,-60,-3.022,0,0,0.23999,-60,-60,-11.335,0.016,0.988,1,0.021,1,1,0.009,0.333,1,0.026,0.249,1,0.035,0.197,1,0.037,0.159,1,0.018,0.118,1,0.019,0.079,1,0.015,0.061,1,0.014,0.05,1,0.02,0.044,1,0.022,0.432,1,0,0,51.057,-42.655,171.13,262.917,-159.138,9.469,130.26,-328.026,-28.48,131.447,-63.034,57.491,135.038,-106.673,-50.067,102.723,-90.966,14.833,68.563,-110.345,5.359,105.469,-71.272,-27.228,54.65,-69.225,0.973,79.225,-73.995,-10.64,55.144,-64.822,-7.228,40.155,0
1990,"Cheesy Rat Blues","LL Cool J",-16.136,309.30395,1,0.177,99.366,0.936,"G#",0.006,14,0.373745125,-60,-60,-7.447,0,0,0.22397,-60,-60,-17.018,0.006,0.756,1,0.007,1,1,0.003,0.269,1,0.006,0.185,1,0.011,0.114,1,0.013,0.099,1,0.012,0.183,1,0.012,0.148,1,0.01,0.115,1,0.014,0.134,1,0.005,0.108,1,0,0.247,1,0,0,45.639,-56.696,171.13,203.529,-191.071,9.469,111.457,-246.66,-28.48,183.445,-117.051,57.491,125.634,-121.635,-50.067,165.842,-93.027,14.833,58.909,-117.313,5.359,104.027,-78.124,-27.228,65.741,-48.351,0.973,90.309,-114.084,-10.64,78.368,-71.314,-7.228,52.09,0
1990,"Farmers Blvd. (Our Anthem)","LL Cool J",-15.418,268.37007,1,0.252,94.008,0.886,"G",0.196,12,0.398847049,-59.906,-59.906,-6.555,0.00245,0.20602,0.20602,-60,-60,-15.646,0.007,1,1,0.008,0.94,1,0.004,0.261,1,0.004,0.184,1,0.008,0.167,1,0.013,0.18,1,0.022,0.182,1,0.026,0.185,1,0.028,0.158,1,0.03,0.094,1,0.038,0.055,1,0.002,0.343,1,0.013,0.013,47.149,-104.995,170.897,231.924,-209.639,8.901,179.727,-187.507,-28.801,138.454,-58.788,56.988,137.109,-97.662,-50.149,132.412,-95.062,15.387,98.574,-100.58,5.22,133.899,-65.182,-27.086,61.123,-68.743,1.212,103.254,-87.905,-10.871,69.492,-69.697,-7.409,48.642,0
1990,"Mama Said Knock You Out","LL Cool J",-3.461,148.98667,1,0.397,105.722,0.846,"F#",0.026,10,0.927118387,-16.324,-7.309,1.394,0.00595,0.07565,0.1815,-30.135,-13.917,-4.291,0.056,0.49,1,0.041,0.774,1,0.035,0.224,1,0.028,0.25,1,0.031,0.074,1,0.028,0.125,1,0.045,0.101,1,0.023,0.132,1,0.021,1,1,0.02,0.131,1,0.014,0.08,1,0.015,0.169,1,40.163,50.585,57.795,-42.504,107.977,231.14,-127.391,-7.117,146.345,-127.507,-7.844,145.584,-58.737,-18.395,96.333,-102.894,-26.065,68.519,-86.526,12.6,69.169,-79.997,-14.169,78.683,-67.686,-8.954,69.975,-33.339,51.145,93.755,-76.411,-2.323,43.245,-48.869,40.858,45.541,0
1990,"Milky Cereal","LL Cool J",-14.155,236.60517,1,0.453,111.378,1,"F#",0.609,13,0.671248889,-60,-60,-5.657,0,0,0.40363,-60,-60,-12.942,0.019,1,1,0.016,0.986,1,0.012,0.196,1,0.014,0.144,1,0.02,0.131,1,0.018,0.157,1,0.016,0.151,1,0.014,0.141,1,0.024,0.157,1,0.026,0.155,1,0.024,0.131,1,0.012,0.23,1,0.006,0.006,48.231,-85.715,170.995,266.5,-165.194,9.263,139.832,-173.616,-28.672,313.079,-64.611,57.305,167.154,-112.318,-50.099,128.021,-105.311,14.96,76.261,-155.081,5.216,114.441,-62.058,-27.217,63.733,-84.044,1.009,96.522,-107.141,-10.692,74.497,-53.795,-7.184,46.651,0
1990,"Jingling Baby","LL Cool J",-8.662,178.13333,1,0.197,85.829,0.611,"A",0.383,7,0.695536833,-60,-60,-1.554,0,0,0.25969,-60,-60,-7.315,0.02,1,1,0.011,1,1,0.003,1,1,0.002,1,1,0.008,1,1,0.006,1,1,0.007,1,1,0.007,1,1,0.006,1,1,0.006,1,1,0.012,1,1,0.002,1,1,0,0,54.215,-51.037,171.13,238.435,-158.415,9.469,194.032,-278.092,-28.48,347.253,-70.465,57.491,187.594,-227.117,-50.067,140.443,-76.828,14.833,98.705,-94.84,5.359,92.286,-95.031,-27.228,48.775,-66.909,0.973,78.244,-84.167,-10.64,39.623,-49.886,-7.228,67.714,0
1990,"6 Minutes of Pleasure","LL Cool J",-16.691,275.81497,1,0.364,100.121,0.964,"F#",0.01,12,0.51795161,-60,-60,-8.585,0,0,0.21357,-60,-60,-15.789,0.028,1,1,0.014,0.926,1,0.009,0.282,1,0.006,0.177,1,0.008,0.211,1,0.014,0.252,1,0.01,0.267,1,0.008,0.224,1,0.009,0.232,1,0.037,0.16,1,0.017,0.106,1,0.005,0.36,1,0,0,47.089,-110.131,171.13,387.12,-191.913,9.469,246.828,-225.064,-28.48,158.309,-94.535,57.491,91.876,-119.127,-50.067,148.257,-77.037,14.833,97.813,-119.225,5.359,121.228,-98.955,-27.228,38.763,-100.531,0.973,82.104,-96.93,-10.64,67.45,-47.706,-7.228,42.156,0
1990,"Illegal Search","LL Cool J",-13.605,274.40435,1,0.414,109.927,0.831,"C",0.1,11,0.585183497,-60,-60,-6.023,0,0,0.23848,-60,-60,-14.989,0.029,1,1,0.057,0.977,1,0.035,0.22,1,0.024,0.165,1,0.025,0.137,1,0.036,0.143,1,0.025,0.151,1,0.022,0.141,1,0.023,0.124,1,0.023,0.09,1,0.008,0.083,1,0.005,0.365,1,0,0,49.004,-106.223,171.13,326.465,-170.964,9.469,131.756,-271.445,-28.48,231.11,-61.878,57.491,144.424,-107.98,-50.067,174.739,-82.086,14.833,78.706,-160.678,5.359,105.641,-85.466,-27.228,76.352,-57.422,0.973,89.962,-115.088,-10.64,66.34,-66.902,-7.228,42.15,0
1990,"The Power of God","LL Cool J",-15.031,259.12272,1,0.354,92.971,1,"C#",0.269,14,0.485321594,-60,-60,-6.956,0,0,0.25599,-60,-60,-14.886,0.009,1,1,0.03,0.958,1,0.008,0.163,1,0.01,0.164,1,0.01,0.142,1,0.011,0.176,1,0.007,0.194,1,0.01,0.174,1,0.006,0.169,1,0.012,0.122,1,0.006,0.127,1,0.005,0.21,1,0,0,47.889,-110.267,171.13,229.118,-181.624,9.469,120.157,-164.14,-28.48,192.727,-99.47,57.491,79.05,-86.726,-50.067,108.896,-90.702,14.833,65.333,-127.837,5.359,108.864,-52.343,-27.228,70.293,-66.816,0.973,95.728,-91.905,-10.64,51.832,-42.824,-7.228,38.122,0
1990,"Painkiller","Judas Priest",-6.141,366.87483,1,0.241,206.312,0.105,"E",0.182,19,0.987973999,-60,-60,-1.667,0,0,1.0729,-60,-60,-4.308,0.004,0.991,1,0.007,1,1,0.004,0.594,1,0.004,0.553,1,0.005,0.534,1,0.018,0.551,1,0.032,0.53,1,0.032,0.507,1,0.01,0.505,1,0.005,0.488,1,0.007,0.474,1,0.004,0.614,1,0,0,56.798,31.221,171.13,203.394,-112.908,9.469,140.124,-78.366,-28.48,243.326,-49.815,57.491,70.608,-96.964,-50.067,32.783,-73.008,14.833,69.567,-41.995,5.359,45.972,-47.301,-27.228,51.312,-24.044,0.973,50.676,-56.863,-10.64,62.269,-54.063,-7.228,72.48,0
1990,"Hell Patrol","Judas Priest",-5.649,215.42667,1,0.532,112.656,1,"G",0.506,7,0.985868083,-60,-60,-1.26,0,0,0.55714,-60,-60,-4.647,0.036,1,1,0.05,0.993,1,0.013,0.662,1,0.031,0.638,1,0.017,0.582,1,0.027,0.56,1,0.035,0.536,1,0.019,0.521,1,0.024,0.512,1,0.027,0.475,1,0.024,0.45,1,0.018,0.229,1,0.483,0.483,56.214,34.406,160.013,179.05,-147.697,10.289,85.03,-115.007,-41.269,348.661,-63.111,61.933,61.933,-81.248,-52.772,80.67,-89.283,13.455,66.72,-41.86,-12.581,114.411,-43.111,-25.674,50.341,-59.437,0.087,41.468,-119.431,-4.807,49.984,-41.751,-9.676,57.648,0
1990,"All Guns Blazing","Judas Priest",-5.762,237.36272,0,0,104.98,0.82,"F#",0,7,0.985542524,-60,-60,-1.383,-0.00034,0,0.69112,-60,-60,-5.29,0.014,0.698,1,0.018,1,1,0.016,0.759,1,0.013,0.822,1,0.02,0.46,1,0.012,0.57,1,0.011,0.491,1,0.019,0.51,1,0.02,0.569,1,0.015,0.722,1,0.022,0.48,1,0.015,0.405,1,0,0,56.117,22.14,171.13,277.045,-95.127,9.469,198.831,-75.331,-28.48,289.028,-45.578,57.491,130.062,-79.702,-50.067,129.191,-122.631,14.833,62.817,-39.364,5.359,54.814,-75.867,-27.228,47.275,-32.432,0.973,104.618,-166.834,-10.64,35.905,-47.286,-7.228,70.16,0
1990,"Leather Rebel","Judas Priest",-6.895,215.10921,0,0.113,84.182,0.369,"B",0.007,10,0.932592338,-60,-60,-2.145,-0.003,0,1.41599,-60,-60,-5.226,0.015,1,1,0.049,0.67,1,0.04,0.209,1,0.036,0.253,1,0.027,0.268,1,0.026,0.227,1,0.051,0.267,1,0.033,0.251,1,0.038,0.225,1,0.054,0.208,1,0.047,0.228,1,0.013,0.313,1,0,0,55.5,40.674,171.13,180.768,-121.702,9.469,109.787,-134.868,-28.48,386.25,-61.46,57.491,60.411,-69.832,-50.067,108.702,-77.38,14.833,45.121,-46.601,5.359,125.738,-53.887,-27.228,60.153,-66.593,0.973,42.124,-137.187,-10.64,68.109,-50.373,-7.228,48.19,0
1990,"Metal Meltdown","Judas Priest",-9.533,255.96,1,0.345,149.931,0.352,"E",0.352,11,0.967441158,-60,-60,-3.611,0,0,0.90034,-60,-60,-8.274,0.049,0.319,1,0.046,0.93,1,0.052,0.721,1,0.033,0.299,1,0.04,0.249,1,0.052,0.362,1,0.036,0.154,1,0.063,1,1,0.045,0.663,1,0.057,0.192,1,0.062,0.146,1,0.041,0.715,1,0,0,53.085,-205.255,171.13,171.13,-78.662,9.469,83.247,-89.193,-28.48,154.382,-58.685,57.491,92.886,-77.013,-50.067,102.906,-66.736,14.833,68.558,-54.638,5.359,183.493,-57.242,-27.228,43.147,-45.527,0.973,36.903,-44.31,-10.64,56.291,-41.539,-7.228,64.093,0
